ss086,1.6502772,-0.255481179,-0.754915284,1.260213313,0.261409018,0.216866769,-1.590856048,-0.292000351,-0.382739288,2.955027497,0.239689293,-0.809942826,-1.863928297,-1.047501931,1.4001145,-0.100606921,1.271503609,-0.411246026,-1.512209916,-1.476030265,1
ss089,-0.154314465,-0.436167295,0.575493274,-1.412465411,2.830123799,-0.049302524,0.861024833,0.020832658,0.883115757,0.236775082,-0.396164761,-0.39645976,-1.262041409,-0.926457191,1.478515946,-0.893004698,0.966265469,0.166497366,-2.061353705,-0.483258287,1
ss091,1.278810317,0.643971472,-0.023161501,0.344707038,1.123782269,-0.472972501,-1.166918844,-0.34080172,-0.070424032,0.241743235,-0.210489561,-0.917703003,-0.713502662,-0.832485929,-0.657390695,0.615367001,-0.031620324,0.666593594,0.586851989,-0.640547218,1
ss092,1.277252662,1.401749068,-0.689754666,1.278117807,-0.164193482,-0.260613265,0.873985609,-0.729291338,0.050226173,-1.535527802,0.657270551,-0.330244143,-0.846950366,-0.49452011,-2.24290982,1.494342018,-0.957304389,0.849610269,-0.41514912,0.074912346,1
ss002,0.786734038,-0.330417546,-0.493278252,0.189709353,0.14239018,0.930094635,0.547534532,-0.032288958,-0.044023199,1.650933343,0.267173113,-0.474905285,0.158048425,1.819999936,-1.42286932,0.421495629,-0.91017237,-1.014929591,-0.156165682,0.056300381,1
ss004,-0.248892606,-1.407774162,-0.917671033,0.103962669,-0.678805174,2.138001109,0.841229403,-0.024672694,0.775251153,0.171589505,0.00762458,1.017870634,-2.670804073,-0.172315116,-0.900756469,2.023744896,1.477700613,0.426789478,0.624418742,-1.959846726,1
ss005,1.412538479,0.296659469,-1.079465494,1.84683858,-1.077168075,-0.78932185,-0.902578926,0.553680194,1.685312607,-0.97780866,1.944003933,1.09644459,-0.470080997,-1.45633295,-2.082705411,0.380140033,-1.004037665,0.344729787,-1.368864856,0.442793737,1
ss009,-0.725938331,-0.782483818,-1.563742855,0.142395725,-0.876809879,-0.14237617,-0.228626258,0.70579606,0.396926942,0.049477983,-2.635264205,0.835927022,-2.166456815,-0.134516204,-1.601323358,-0.220966724,-0.527928352,0.513450088,-0.684220875,-0.653654959,1
ss017,0.969269348,1.554966446,0.099353348,-1.271678659,1.09714767,-0.351735193,-2.67365142,-0.774340485,-0.540086317,0.032220641,0.433226685,0.983949029,0.787100779,0.560835531,0.489116662,-0.326200665,0.8079269,1.131029726,-0.284018606,-0.892129303,1
ss024,1.269344886,-1.802592887,0.305456643,-0.168456212,0.596745277,-0.983338344,-0.047128087,-0.06410232,0.546858149,1.479716751,-2.293031189,-0.437844503,0.489957921,-0.585472305,-0.868861301,0.039759091,-2.193499948,0.875147714,-1.313349041,1.97847376,1
ss026,-0.806559514,0.290885662,-1.831566409,1.680921181,-0.923942702,0.829315542,-0.133178424,1.810115585,0.154035787,0.354086852,-2.179480085,0.149386839,2.052274055,0.675763971,-0.360905383,0.488415656,0.120313738,0.109081359,-0.449071341,1.419571507,1
ss028,0.224982245,0.409152681,-0.228231063,1.552233673,0.331363601,-1.23553022,0.180896236,-0.828716386,-0.121149788,0.348916127,-0.281391909,0.251922097,-1.183553593,0.273712616,-1.367757837,0.195986537,-0.64330453,0.032919596,0.953915784,0.539971177,1
ss029,-0.858992809,-0.685391756,1.127606255,1.506917776,0.593562322,-0.039582496,-0.348015214,1.32377336,-0.406096572,0.357225133,0.152165926,-1.156482137,-0.461454876,0.087949655,-0.255435569,-0.637949511,-0.003517931,3.189268418,-1.111878988,-0.954791238,1
ss031,0.412571898,-0.392154088,-0.501882412,-0.912059994,0.104325491,-2.403893359,0.413098162,0.857741757,0.712505375,0.581373983,-0.479672761,-0.330432985,-0.423381103,-0.128050511,-1.164002448,-1.378765628,-0.544396536,-0.194852021,0.387646866,-0.195102511,1
ss051,-0.860580621,1.240947769,-1.271450731,-0.531045606,0.118972342,-0.360669581,-0.697617238,-1.998679867,-1.056764975,0.3386476,0.314585381,-0.483394457,1.995167003,-1.934719315,-0.182284415,-2.321668019,0.0184658,0.473180084,-0.224828097,-0.135838035,1
ss064,-0.003945127,-0.261715053,-0.723294069,1.104022053,2.739653785,1.100345294,-0.366182945,-1.020011485,0.176199586,0.06661184,0.931639603,-0.582472891,1.220451648,-0.561489935,-0.447685155,-0.10903594,0.798951449,-0.867589812,0.783925681,1.647631331,1
ss066,1.265111858,-0.887118368,-0.698658679,-1.148530863,0.263755474,0.229330999,-0.255661546,0.134726716,0.08168373,-0.372470939,0.371509943,-2.048198018,0.790603389,-2.548337401,-0.222259592,0.169514449,-0.857101147,0.709946982,1.319784259,-0.614842013,1
ss067,1.215813569,0.036537089,0.442270829,2.576411789,-2.772601006,-0.03015548,0.539326644,-2.100356814,1.437497512,-1.377049175,0.290990161,1.734456262,0.693826291,-0.127189113,1.078082624,-0.888838188,2.388123329,0.513207171,-1.249057323,-0.35821961,1
ss069,-0.47570876,-2.00537288,-0.533981452,-0.068156876,-0.466629884,0.798070405,1.296846584,-1.011168863,1.918340845,-0.607689305,-1.064352483,0.112939375,0.552945195,-0.213808168,0.453137147,-0.223965792,0.714639898,1.038769696,1.842194726,-0.49592247,1
ss071,2.007717886,0.171518949,-1.70982421,0.312859816,0.320244705,-0.168044473,1.818511849,0.157218204,-1.854877984,-1.133364156,1.306559361,-0.010771758,0.992988366,1.091539235,1.761456248,1.680757176,0.086590416,0.938470301,-0.276347828,-0.069429385,1
ss074,-0.564881977,-0.340635474,-0.752333367,0.294011032,1.422140602,0.036210497,-1.045162763,-0.885250455,0.862873204,0.571697305,-0.325964772,-0.379161432,0.958903161,-0.211104314,-0.120446612,0.685311587,-0.334738082,-0.950924244,1.272757819,-0.680458163,1
ss075,0.73398499,-0.338438369,0.710009468,-0.603126481,-0.829933796,-1.226310122,1.610408948,-1.715932707,1.672553531,0.080503744,-1.145736548,0.771748827,1.089294918,-2.065733092,-0.455644022,-0.458579314,1.252481804,0.885579703,-0.877855955,0.179383214,1
ss077,1.306923699,0.328536593,0.771700259,-0.16470676,-1.290857997,-0.678704814,-0.012614227,0.304908196,-0.628970935,-1.190430364,0.101388081,-0.074509597,2.254145351,1.246377192,-0.386784163,-1.430093863,1.31485664,-0.210043651,-0.368739885,-0.350161322,1
ss083,-1.125345051,0.688007948,0.472763466,-1.219757614,1.074672112,1.466325036,-1.121909063,1.144109029,0.372197363,-1.291181157,-0.554771252,-0.084678669,0.680169146,1.361530562,-1.44015224,0.939389166,1.119721239,0.347167764,-0.398908498,0.588760473,1
ss088,0.412041122,-0.539594745,-0.801923163,-1.085772641,-0.034853862,-1.474796199,0.678729721,0.003880775,-0.42241016,-0.212123623,-0.093103232,0.772854272,1.640303712,1.251717291,1.228670705,-0.122000005,-0.806783203,-0.00136286,-0.577803457,-0.695127367,1
ss015,-0.654081248,1.221268059,-1.464233052,1.17241486,-0.100847984,-0.563580976,0.625892168,0.858724747,-0.598074173,1.04178112,0.28810802,-0.082163621,0.638358845,0.479705503,-0.50933577,0.115351194,-0.270386228,0.641607149,-0.514562943,-1.142892928,1
ss016,-0.482587663,-0.228145971,0.61478134,0.387552646,0.585702201,0.420676183,-2.057319634,0.203980923,1.342855792,-0.273539885,-0.700223935,0.117220776,-0.716702469,0.439569667,-0.28321605,0.633899607,1.288856726,-2.896182784,-0.805828738,1.999505862,1
ss020,0.867126832,-2.039992062,-0.293407223,-1.076720834,0.335022992,0.342369868,0.431747199,-0.154202338,-0.660638431,0.845385443,0.930952704,0.408801189,-1.194935114,-0.712556677,0.285647061,-0.396290969,-0.124253713,-1.898682098,-1.139828833,-1.724681939,1
ss021,-0.21752773,-2.097556018,0.288121929,2.041627346,0.623263302,-1.457997241,0.717821762,0.315355865,0.819660231,-0.533144761,-0.358084547,-0.585793558,2.917418138,1.822274069,0.76381906,1.212116062,-0.541535246,1.19052216,0.192789661,0.79974643,1
ss023,-0.146090197,0.600832036,0.079160676,-0.485972342,0.298220949,1.143692335,-0.811707253,-0.530489027,-0.036912558,-0.423144499,1.510531878,1.184825829,-0.646079886,1.265284482,-0.960015394,-0.754869219,0.378094998,1.104116073,0.114650569,1.306713917,1
ss030,-0.676805876,-0.701115009,1.790781606,-1.615521784,0.22964445,0.187315871,-0.919034898,-1.143618076,1.474819465,0.893101196,1.303238453,-0.236564968,1.229873377,0.508570397,-0.253367023,0.069230387,-0.027487329,0.949194116,-0.718599578,-1.459122744,1
ss036,-1.409322234,-0.758433928,1.319755373,-1.676899721,1.220342224,-0.722379395,1.581072501,-0.486790144,0.523879933,2.010530929,-0.59879139,0.164675096,0.602543614,-0.380399608,-0.151193116,0.883611626,-1.473810103,0.273730321,-0.045871834,-0.742928401,1
ss041,-0.784906265,0.271129397,-0.281201091,-0.58285653,-0.492201799,-0.143820377,0.440238613,0.294957037,0.537336622,-0.451407741,-0.481810913,0.489447916,-1.439400771,-0.069420571,-0.47343202,0.416491556,-0.23046083,0.79653626,0.655255091,1.093220321,1
ss044,-0.50941815,-0.847644625,-0.211702844,0.992115513,0.0428643,-0.294516062,1.400362886,-0.337680177,0.199675047,1.637434803,-2.107869621,0.256256422,0.397705941,0.674531025,0.182576832,1.250966049,1.11943267,1.349289062,-0.387016799,1.033015341,1
ss062,-0.70156483,-0.299888,1.282055643,-1.334192958,1.614601408,0.560604582,0.589659787,-0.981130337,-2.658079165,0.008210997,-0.808946926,-0.018725345,-1.383746147,0.756199197,-0.930312816,-0.868933741,-0.333619542,0.757047743,0.002194216,-0.889926308,1
ss063,-1.042710465,-0.383050998,-0.883855535,0.978039236,0.070901641,0.677373732,-0.902744099,-1.827700724,0.785702922,-0.093281441,0.054842312,-0.297430572,1.149515172,0.090218522,0.669029249,0.565627334,-0.97099709,0.214748843,0.326100255,-0.906886109,1
ss065,1.616152004,1.709791904,1.029589191,-1.114914218,0.294532945,0.171699199,-0.017905198,-0.983583954,1.137619268,-0.076265833,-1.470065105,1.785324239,-0.28609433,0.892985416,-1.067292511,-1.588952381,0.332899589,-1.207639152,0.009552242,-1.712708401,1
ss068,-1.890526451,-0.412318726,-0.622654643,-0.41362361,0.277237582,1.904472164,0.785200551,0.842506761,-0.716018957,0.090710524,-0.695601428,-0.976692223,-0.051439389,-0.694065049,-0.53515939,0.120941067,0.508642757,0.723754996,0.90727499,0.323180573,1
ss070,-0.649003563,1.12888416,-1.072707776,-0.895584062,2.014851487,-0.288625277,0.775491969,0.799513718,-1.343351565,0.359326162,-0.088687722,-0.120921237,1.909035297,0.924970039,0.598625862,0.318386718,-0.888685084,0.637430173,1.844861297,-0.276610652,1
ss076,1.53556044,0.137803584,0.141147949,-1.165528683,0.676518121,0.469789606,-0.645433752,-0.441783815,-2.340628166,0.657807942,1.680548735,1.127518041,0.192467107,1.167818052,-0.489599993,-1.115085544,1.235455845,0.062255178,0.801492446,0.757070793,1
ss093,0.019177072,0.058872914,-0.653136684,-2.028240848,-0.341773795,-1.636042558,0.46358918,-0.274836755,2.700175941,-0.428243676,0.258965564,-2.061473157,-0.207100308,-0.80167433,1.243690996,0.39789788,-0.048648007,0.997277076,-0.388001778,-0.004911761,1
ss095,1.1161974,-1.147309611,-0.96659812,0.554502805,-0.700042381,0.510928539,1.173339094,0.19381548,1.466640098,-0.912434697,-0.718939228,-0.886370734,-1.444519941,0.701116796,-2.143200112,-0.585063712,1.53013195,1.568079454,-0.419225672,0.058946289,1
ss096,-1.075963025,-0.205256671,0.986802874,0.488298966,-1.506686381,1.121634231,-0.019965785,1.454868631,-0.865810486,0.071654328,1.342996398,1.507375888,-1.03724731,-0.285273903,-0.286370449,1.723798816,-0.558578727,-0.350478471,1.127466508,0.334871283,1
ss098,-0.491042017,0.413289908,0.994647097,-0.583172298,2.087527957,0.488845743,-0.663882162,0.439612714,1.094065887,0.273708581,0.21613165,0.773321975,-1.761329933,0.746767127,-0.065124364,1.461804115,1.117055567,1.682826155,0.419342206,0.574127674,1
ss001,0.452489274,0.229421225,-1.037691346,0.157257634,-1.697073638,-0.151915022,-3.170195324,-0.88600145,-0.687192832,-0.231184818,0.815805489,1.094316445,-0.466189356,-1.208783165,-0.976814782,0.110824517,-0.532855361,0.254274885,1.527604752,-0.034518144,-1
ss008,0.517001473,0.345269477,-0.246810675,0.813139334,-1.512357858,0.133828215,-0.224453465,0.416329578,-0.805229134,-0.538668533,0.067572077,0.500872258,-0.689468467,-2.808670264,0.028334604,0.490393357,-1.001234509,-0.133048173,-0.362838376,2.249772536,-1
ss011,-1.079361363,-1.586526095,0.567307392,-0.717968692,0.28768405,0.251370083,0.068352961,0.523978102,-2.476764364,-0.935043863,0.21137341,-2.193990599,-1.177874053,0.065308168,0.035543071,0.081503352,-3.598665909,-0.874219529,0.037800379,0.338259805,-1
ss014,-0.611121717,1.241809522,0.680677618,0.677055474,-0.677999055,-0.862749477,-0.350242105,-0.267147913,0.030722235,0.437705691,-1.373144616,-0.63858761,0.730588295,-0.70905217,0.193633231,0.740981533,-0.201107694,-1.733125953,-0.202297288,-1.085903963,-1
ss018,1.257330845,0.179976229,-0.122206933,0.773801901,0.567903826,-0.050493527,1.376139521,-0.294324264,-0.005856131,-1.920633886,-0.66335391,-1.35082576,-1.389281363,-0.967432591,-1.14186959,-1.022894217,0.757815707,0.680910713,-2.005550928,1.332300524,-1
ss025,-0.613139747,-1.279263275,-0.359442222,-0.136282601,1.355349765,1.771078494,-1.489442662,0.015883786,1.51962828,0.382715186,-0.273664237,-0.661553193,0.848764618,-0.194512438,-0.114449737,1.067771175,0.09394793,1.579918717,-0.352932797,-1.137217111,-1
ss027,-1.117276175,-0.349994331,0.694420775,-0.136261608,0.895329818,-0.258903098,0.424268763,1.105171069,-1.253916708,-0.179890043,0.518963114,1.654462319,0.58265328,-0.13626874,-0.52501519,0.60358341,-1.103571227,1.054024026,-0.544563587,0.288404501,-1
ss037,2.170579034,0.856159523,-0.435039346,-0.252871667,-0.480218889,0.130904121,0.10567626,0.514851713,0.95933399,0.929538026,-0.721830337,-0.448150654,-0.037279548,-0.758378364,-0.907140855,-0.281128156,-0.801124203,-0.854182885,0.524588322,1.483037375,-1
ss038,-0.305176832,0.341732236,0.031963337,1.494127067,0.09633379,0.809691261,-0.199138707,1.160058601,-1.205266158,0.009972215,0.327008149,2.833806922,-1.965402732,0.195859679,-0.517369531,0.031065354,0.986952289,0.741310646,1.091055551,0.827801536,-1
ss039,-1.518571816,0.009527852,-0.384927595,0.205225985,-0.579749911,-0.205128817,0.004309139,0.425311502,-0.035548161,-2.093803297,0.410630162,-0.347123234,1.561875062,-0.313084708,0.078174065,1.299250266,-0.541793064,1.914654665,0.15079417,-0.330354012,-1
ss040,-1.382560834,-0.804734749,0.459365991,0.585056429,-0.173726437,1.138361766,-0.98082392,0.317260457,0.365185904,-0.580531,-0.803275768,-0.805598452,-0.573973848,-1.921784156,1.185475649,-0.653370861,-1.342455091,0.236068324,0.127123361,-0.310291809,-1
ss047,-0.229355989,0.928057535,0.378146978,0.259004993,0.922154921,-1.074897905,-1.29788985,-1.569489816,0.603247222,-0.519611382,-1.526168356,0.989160693,0.015696924,0.077671982,-0.846682869,1.53312939,-1.202117176,1.200415507,-0.082139745,-1.040377941,-1
ss056,-1.301744247,-1.491487161,1.301965494,0.683822375,0.204516721,-0.769621878,-0.249447764,-0.085430572,-0.509736904,0.413972566,1.578498277,1.317749883,-0.370528077,-0.621147261,0.573188433,-0.534671545,0.66978063,-0.709978897,0.254702227,0.866513355,-1
ss060,-0.245904976,-0.281671899,1.630146445,0.435066387,-0.373970281,-0.355311347,-1.726204594,0.200310753,0.831156658,-0.494120111,1.398467055,-0.628660704,-0.137419134,-1.741094051,1.4250328,-1.342153246,0.723617247,-0.938077857,0.784307524,0.438437166,-1
ss061,-0.180475978,1.414143215,-0.529491202,-0.375762561,-0.142715392,0.220962877,0.24311906,1.353342014,-0.59438461,0.092514688,-0.411294493,-0.19149736,-0.478113262,-0.066702528,0.857255872,-0.724316195,1.720870314,0.743331457,-1.050529735,0.211403125,-1
ss073,0.909708419,2.788590314,-0.147629572,0.061701995,0.115962097,1.136432816,0.859155505,-1.009146087,0.069727338,-0.424928123,0.874009418,-0.046260975,0.315011597,-1.734286079,-0.162760918,0.184924112,-0.919282252,1.297277792,0.540125913,-1.202495569,-1
ss086,-0.473138566,0.283743431,0.513730646,0.389212898,0.812972152,0.871767444,-0.809663605,-0.949261592,0.845500997,0.191897737,0.149809991,1.090470258,0.530220629,-1.660017792,0.335155329,-0.476337362,0.438658734,-1.455051979,-0.851445547,0.434929795,-1
ss089,-1.287942832,0.936368838,1.405909173,0.599128656,-0.254959046,1.055576766,1.415392366,0.197542789,0.720829613,0.298151244,0.769229052,0.226948899,0.482925641,-2.014918593,1.689736388,-1.555349756,-1.521969691,0.713952686,0.656792863,0.476869751,-1
ss091,1.099386359,0.972579409,1.086441429,0.301526419,2.760554435,0.589540434,0.514061534,-1.552961517,0.388072316,-0.719054081,-1.239361344,-1.711300112,-0.729059143,1.700751857,0.173242605,1.242521206,0.83901546,-0.062021606,-0.695699559,0.970988041,-1
ss092,0.207301994,0.302853018,1.704999634,2.447000982,0.876368053,-0.903132596,-0.601524509,-0.284425703,0.507154688,-1.411710726,-0.107017275,-1.345879595,1.702505354,-1.394437716,-0.142822851,1.224714569,-1.126070608,-0.115322787,2.351882081,-1.795329175,-1
ss002,-1.251939348,0.557915508,-0.170260558,-0.086615822,-0.373729044,-1.180248238,0.208926751,-0.573807933,0.908606492,-2.428608324,1.762515188,1.547272442,-0.080311075,-2.714963686,-1.588146984,-1.33131933,-0.879243948,0.175834031,0.504173397,1.055924717,-1
ss004,-1.393308293,-0.048712979,-0.815504149,-0.910566726,-1.377433304,0.769960407,0.173286134,-1.668320495,-0.473371462,0.944245855,1.348389872,-0.058988251,0.029715266,0.77213191,-0.495454259,-1.74345412,0.311852794,0.828376451,-1.198295921,1.007035114,-1
ss005,0.077969535,-0.062435505,0.530507914,0.893561344,-2.854979617,0.553652872,-1.389956463,-0.055569036,-0.439249282,-0.110525678,1.475839738,-0.267779058,-0.49474215,-0.67898459,0.147185019,0.682308715,-0.067254538,1.455466999,1.466785979,1.740406893,-1
ss009,0.990310877,1.122871439,1.598736631,-0.613607135,0.057726803,-0.345145841,-0.093922397,0.791601847,1.519883207,1.675178377,0.336308033,1.633247427,0.872160924,-1.226452933,-1.220763982,-0.363320409,-1.562670691,0.666722376,1.499244133,-0.353248694,-1
ss017,-0.805019143,0.35724613,0.424865244,-0.45727551,-2.667917514,-1.651154142,-0.327172531,0.159632702,1.55431652,-1.741299125,1.32275652,-0.546716456,1.096212045,0.253840536,-0.377347804,-0.667158593,0.726694034,-0.273948462,1.657888203,-0.3565863,-1
ss024,-0.069020288,-1.407553182,-0.229172232,0.918804503,-0.215829648,2.48667748,0.895155459,-0.735439829,-0.123783322,-0.087117742,0.572607726,-3.031895058,1.303643066,-0.985548634,1.276073409,-0.018973489,0.643038595,0.794686258,-1.657971109,0.052130996,-1
ss026,0.896074627,-2.461857392,-0.764949328,-1.390809195,-0.531100247,0.681262231,1.714361729,0.298889823,-0.975193647,0.061962837,-0.566745193,0.708482637,0.481461052,1.751887897,1.637985895,-0.874519204,0.13775044,-0.403291319,-0.189963414,-0.658628763,-1
ss028,2.004328056,0.419249568,-0.483531903,0.266106575,0.585239792,-0.244074396,-1.245947665,-1.436353193,-0.364362505,-1.307904772,2.31447592,1.179163101,-0.990376273,-0.974102774,1.196805685,0.32721751,-1.251317962,1.070556082,-0.533094747,-1.283406735,-1
ss029,-0.118561774,-0.160443796,-0.146445867,-0.38908033,-0.19907674,0.033172185,-0.200046414,-0.223747641,-0.374324141,0.799047468,-0.54359956,1.231689285,0.641664499,-1.52348707,0.278081894,-0.534996652,1.390154465,-0.936487788,-0.348420231,0.238722826,-1
ss031,-0.29912716,-0.838034332,-0.716521523,-0.052426009,-1.114050521,-1.68219492,-0.02292899,0.404938549,-0.74293599,0.638860505,-1.342325666,-0.308346476,1.789257569,0.632198451,0.964959679,-0.767389523,-0.946611317,-0.533048856,-1.318776113,1.547456282,-1
ss051,-0.741754007,0.15275852,-0.421324523,-0.521778161,-1.159263948,-2.494392399,0.102398174,-1.869580806,0.586197971,-0.806948902,0.067155485,-0.018319801,0.142418941,-1.404272182,2.564204108,-2.21240838,-1.837597905,0.431542927,-0.058593806,0.186901246,-1
ss064,1.478002498,1.364613168,-0.685657197,0.024503614,-0.331173002,0.79495767,-0.009795228,-0.021649714,-1.22801006,-1.503665383,-1.530274783,0.028307176,1.750696405,1.303197205,0.499334462,-0.098319433,0.340031863,-0.984042747,-1.329709819,-1.880869088,-1
ss066,-0.484034943,-0.329215357,1.20269856,1.759395067,0.956355137,-1.162148548,-0.706370228,-0.127954303,-0.648582494,-0.127554752,0.716264175,-0.512686217,-1.374696403,2.008279036,1.393221223,1.158429169,1.034594531,0.135518317,0.088906732,0.40569468,-1
ss067,0.635455475,0.465904375,0.587193246,0.477225192,-0.969607888,0.731174756,-0.288293187,0.503271907,1.934834852,0.511179835,-0.401205981,0.347370385,0.787461095,0.256036511,1.24347948,-0.541288842,-0.180664233,-0.615396283,0.758605262,0.646181853,-1
ss069,0.472846752,-0.887404509,-0.517480076,-0.312011925,0.655771212,0.026899831,0.890388937,0.060540012,-1.048956209,0.939608899,-1.027204931,2.562818815,0.477931638,1.7567046,0.616417356,1.506503883,-0.91118778,1.081724913,-0.478683781,1.596710678,-1
ss071,1.019121747,1.533330151,0.884189397,1.518584254,0.387096167,-1.302676539,0.020000893,-1.088586713,0.682967613,0.265696558,0.442992352,0.779741182,-0.274957371,0.490981698,-0.42996728,-2.016635606,1.432886577,0.247411458,-0.112062538,-1.156230398,-1
ss074,-0.455319943,0.813456941,-1.271699906,0.798729042,-0.270848708,0.243491234,1.181635675,1.107752837,0.477113894,-1.425711566,-0.182795525,1.024909945,-0.696319681,-0.620373661,-0.053718606,1.211248189,0.386270896,0.180700256,1.21035331,0.300359524,-1
ss075,1.403221894,0.219103303,0.895189091,-1.368182747,-0.986579657,-0.617145085,0.537051681,-0.049478232,-0.016509889,0.932816894,1.37314132,1.127835259,0.377803131,-0.519733013,1.354824561,-2.30333581,-0.605172496,-0.180938085,-2.656109094,0.966917897,-1
ss077,-0.806399566,-0.91816264,1.249098701,0.945970968,1.499540381,0.795247624,-0.48967264,0.228111863,0.005473583,-1.755114904,1.60084059,-0.014197385,-1.469531291,0.872436918,-1.032122046,0.348087982,1.060412687,-0.775856309,0.352987764,0.586428033,-1
ss083,1.722358162,0.38679989,1.727322648,-0.442511906,0.005329705,0.633485358,-0.920101595,0.732041317,-0.619194322,0.605334082,-0.523909075,-1.162999222,2.212249713,-0.748082174,0.363651451,-0.224856713,0.069986102,1.229439101,0.131654962,0.654520065,-1
ss088,-0.436945245,0.645420306,0.515396266,1.483175891,-0.581185515,-0.770859483,-0.535901396,0.003131281,-0.941091363,-0.617539933,-1.2188875,-0.136958206,-0.304836362,0.382853107,0.015513685,-0.282575776,-0.261997106,-0.099097838,-0.849970765,-1.060425462,-1
ss015,-1.182583143,-0.542130208,-0.783883228,0.162242362,1.425440259,-0.328617013,0.581932605,1.289526371,0.844880773,-0.116751571,0.610397139,0.051949504,-0.030085442,1.08963819,1.018296107,-0.422890978,0.963244877,-1.239854343,-0.679437666,-0.658390065,-1
